tourney_date,tourney_name,surface,winner_name,loser_name,score,winner_rank,loser_rank,winner_age,loser_age,winner_ht,loser_ht,winner_hand,loser_hand,winner_rank_points,loser_rank_points
20250727,Canada Masters,Hard,Learner Tien,Reilly Opelka,7-6(3) 6-3,61,74,19.65,27.91,180,211,L,R,0,0
20250727,Canada Masters,Hard,Reilly Opelka,Tomas Machac,7-6(5) 6-7(5) 6-3,74,22,27.91,24.79,211,183,R,R,0,0
20250727,Canada Masters,Hard,Reilly Opelka,Sebastian Ofner,7-6(6) 7-5,74,141,27.91,29.21,211,191,R,R,0,0
20250721,Washington,Hard,Daniil Medvedev,Reilly Opelka,3-6 7-5 6-1,14,74,29.44,27.9,198,211,R,R,0,0
20250721,Washington,Hard,Reilly Opelka,Murphy Cassone,7-6(4) 6-7(5) 6-3,74,185,27.9,22.93,211,188,R,R,0,0
20250630,Wimbledon,Grass,Brandon Nakashima,Reilly Opelka,7-5 6-2 6-7(6) 6-3,34,70,23.91,27.84,188,211,R,R,0,0
20250630,Wimbledon,Grass,Reilly Opelka,Alexander Shevchenko,6-3 7-5 7-6(4),70,98,27.84,24.58,211,185,R,R,0,0
20250623,Eastbourne,Grass,Jakub Mensik,Reilly Opelka,7-5 6-3,17,72,19.81,27.82,193,211,R,R,0,0
20250623,Eastbourne,Grass,Reilly Opelka,George Loffhagen,7-6(6) 3-6 7-6(1),72,302,27.82,24.18,211,188,R,R,0,0
20250616,Queen's Club,Grass,Arthur Rinderknech,Reilly Opelka,7-5 7-6(3),80,75,29.9,27.8,196,211,R,R,0,0
20250616,Queen's Club,Grass,Reilly Opelka,Camilo Ugo Carabelli,7-6(6) 6-4,75,53,27.8,26.0,211,185,R,R,0,0
20250609,s Hertogenbosch,Grass,Zizou Bergs,Reilly Opelka,6-1 6-4,63,87,26.02,27.78,185,211,R,R,0,0
20250609,s Hertogenbosch,Grass,Reilly Opelka,Daniil Medvedev,7-6(5) 7-6(5),87,11,27.78,29.33,211,198,R,R,0,0
20250609,s Hertogenbosch,Grass,Reilly Opelka,Nicolas Jarry,7-6(5) 6-3,87,150,27.78,29.66,211,201,R,R,0,0
20250609,s Hertogenbosch,Grass,Reilly Opelka,Jesper De Jong,6-7(5) 7-6(5) 6-2,87,92,27.78,25.02,211,180,R,R,0,0
20250609,s Hertogenbosch,Grass,Mark Lajal,Reilly Opelka,7-6(3) 6-3,195,87,22.08,27.78,191,211,R,R,0,0
20250609,s Hertogenbosch,Grass,Reilly Opelka,Denis Yevseyev,6-1 7-6(6),87,265,27.78,32.05,211,188,R,R,0,0
20250526,Roland Garros,Clay,Mariano Navone,Reilly Opelka,6-1 7-6(1) 6-3,97,93,24.24,27.74,178,211,R,R,0,0
20250526,Roland Garros,Clay,Reilly Opelka,Rinky Hijikata,1-6 6-3 7-5 7-6(3),93,78,27.74,24.25,211,178,R,R,0,0
20250518,Geneva,Clay,Sebastian Ofner,Reilly Opelka,7-5 7-6(2),128,95,29.02,27.72,191,211,R,R,0,0
20250518,Geneva,Clay,Reilly Opelka,Enrico Dalla Valle,6-4 6-4,95,284,27.72,27.16,211,196,R,R,0,0
20250507,Rome Masters,Clay,Learner Tien,Reilly Opelka,6-4 7-6(11),70,94,19.43,27.69,180,211,L,R,0,0
20250429,Aix-en-Provence CH,Clay,Ignacio Buse,Reilly Opelka,7-6(4) 2-3 RET,210,103,21.1,27.67,185,211,R,R,0,0
20250429,Aix-en-Provence CH,Clay,Reilly Opelka,Corentin Moutet,7-6(3) 7-6(3),103,82,27.67,26.03,211,180,R,L,0,0
20250429,Aix-en-Provence CH,Clay,Reilly Opelka,Kyrian Jacquet,4-6 6-3 6-2,103,152,27.67,23.97,211,178,R,R,0,0
20250423,Madrid Masters,Clay,Karen Khachanov,Reilly Opelka,7-6(3) 7-6(4),25,103,28.92,27.65,198,211,R,R,0,0
20250423,Madrid Masters,Clay,Reilly Opelka,Rinky Hijikata,7-5 7-5,103,84,27.65,24.16,211,178,R,R,0,0
20250414,Barcelona,Clay,Stefanos Tsitsipas,Reilly Opelka,6-2 6-2,16,105,26.67,27.63,193,211,R,R,0,0
20250319,Miami Masters,Hard,Tomas Machac,Reilly Opelka,7-6(1) 6-3,21,114,24.43,27.56,183,211,R,R,0,0
20250319,Miami Masters,Hard,Reilly Opelka,Holger Rune,4-6 6-3 7-6(5),114,12,27.56,21.89,211,188,R,R,0,0
20250319,Miami Masters,Hard,Reilly Opelka,Christopher Eubanks,6-3 7-6(4),114,104,27.56,28.87,211,201,R,R,0,0
20250311,Phoenix CH,Hard,Hugo Gaston,Reilly Opelka,7-6(6) 6-3,93,114,24.45,27.53,173,211,L,R,0,0
20250311,Phoenix CH,Hard,Reilly Opelka,Arthur Rinderknech,4-6 7-5 7-5,114,73,27.53,29.63,211,196,R,R,0,0
20250305,Indian Wells Masters,Hard,Roman Safiullin,Reilly Opelka,7-5 6-4,69,114,27.58,27.52,185,211,R,R,0,0
20250210,Delray Beach,Hard,Brandon Nakashima,Reilly Opelka,3-6 7-5 6-2,43,121,23.52,27.46,188,211,R,R,0,0
20250210,Delray Beach,Hard,Reilly Opelka,Christopher Eubanks,6-3 7-6(7),121,104,27.46,28.77,211,201,R,R,0,0
20250203,Dallas,Hard,Tommy Paul,Reilly Opelka,7-6(3) 6-2,9,145,27.72,27.44,185,211,R,R,0,0
20250203,Dallas,Hard,Reilly Opelka,Cameron Norrie,4-6 7-6(5) 6-4,145,63,27.44,29.45,211,188,R,L,0,0
20250203,Dallas,Hard,Reilly Opelka,Alexander Shevchenko,7-6(3) 6-4,145,82,27.44,24.18,211,185,R,R,0,0
20250113,Australian Open,Hard,Tomas Machac,Reilly Opelka,3-6 7-6(1) 6-7(5) 7-6(4) 6-4,25,170,24.25,27.38,183,211,R,R,0,0
20250113,Australian Open,Hard,Reilly Opelka,Gauthier Onclin,3-6 7-6(4) 6-3 6-2,170,239,27.38,23.88,211,180,R,R,0,0
20260112,ATP Auckland,Hard,Marcos Giron,Luciano Darderi,1-6 7-5 6-4,60,24,32.47,23.91,180,183,R,R,0,0
20260112,ATP Auckland,Hard,Luciano Darderi,Alejandro Tabilo,1-6 7-5 6-3,24,81,23.91,28.61,183,188,R,L,0,0
20251102,Athens,Hard,Miomir Kecmanovic,Luciano Darderi,4-6 6-2 6-3,54,26,26.17,23.72,183,183,R,R,0,0
20251027,Paris Masters,Hard,Arthur Cazaux,Luciano Darderi,7-6(5) 7-6(4),62,27,23.18,23.7,183,183,R,R,0,0
20251020,Vienna,Hard,Brandon Nakashima,Luciano Darderi,6-2 7-5,32,26,24.21,23.68,188,183,R,R,0,0
20251013,Almaty,Hard,Shintaro Mochizuki,Luciano Darderi,6-3 6-3,102,26,22.37,23.66,175,183,R,R,0,0
20251001,Shanghai Masters,Hard,Lorenzo Musetti,Luciano Darderi,7-5 7-6(1),9,29,23.58,23.63,185,183,R,R,0,0
20251001,Shanghai Masters,Hard,Luciano Darderi,Bu Yunchaokete,6-4 6-4,29,121,23.63,23.7,183,185,R,R,0,0
20250924,Tokyo,Hard,Jenson Brooksby,Luciano Darderi,7-6(7) 6-1,86,30,24.91,23.61,188,183,R,R,0,0
20250924,Tokyo,Hard,Luciano Darderi,Yoshihito Nishioka,7-6(9) 6-3,30,157,23.61,29.99,183,170,R,L,0,0
20250917,Chengdu,Hard,Alejandro Tabilo,Luciano Darderi,6-4 6-3,112,30,28.29,23.59,188,183,L,R,0,0
20250901,Genoa CH,Clay,Luciano Darderi,Andrea Pellegrino,6-1 6-3,34,141,23.55,28.44,183,185,R,R,0,0
20250901,Genoa CH,Clay,Luciano Darderi,Tom Gentzsch,3-6 7-6(5) 6-2,34,370,23.55,21.99,183,191,R,R,0,0
20250901,Genoa CH,Clay,Luciano Darderi,Thiago Monteiro,7-5 6-2,34,169,23.55,31.26,183,183,R,L,0,0
20250901,Genoa CH,Clay,Luciano Darderi,Dmitry Popko,6-3 6-3,34,237,23.55,28.85,183,191,R,R,0,0
20250901,Genoa CH,Clay,Luciano Darderi,Federico Arnaboldi,6-2 6-4,34,369,23.55,25.2,183,185,R,R,0,0
20250825,US Open,Hard,Luciano Darderi,Eliot Spizzirri,6-0 7-6(3) 2-6 6-4,34,127,23.53,23.67,183,183,R,R,0,0
20250825,US Open,Hard,Luciano Darderi,Rinky Hijikata,6-2 6-1 6-2,34,103,23.53,24.5,183,178,R,R,0,0
20250817,Winston-Salem,Hard,Miomir Kecmanovic,Luciano Darderi,6-3 6-1,45,34,25.96,23.5,183,183,R,R,0,0
20250817,Winston-Salem,Hard,Luciano Darderi,Mackenzie Mcdonald,7-6(5) 6-7(6) 6-4,34,102,23.5,30.34,183,178,R,R,0,0
20250807,Cincinnati Masters,Hard,Francisco Comesana,Luciano Darderi,6-4 3-1 RET,71,34,24.84,23.48,178,183,R,R,0,0
20250720,Umag,Clay,Luciano Darderi,Carlos Taberner,6-3 6-3,46,111,23.43,27.95,183,183,R,R,0,0
20250720,Umag,Clay,Luciano Darderi,Camilo Ugo Carabelli,7-6(6) 6-3,46,51,23.43,26.09,183,185,R,R,0,0
20250720,Umag,Clay,Luciano Darderi,Dino Prizmic,1-6 6-2 6-3,46,143,23.43,19.96,183,188,R,R,0,0
20250720,Umag,Clay,Luciano Darderi,Chun Hsin Tseng,7-5 6-0,46,101,23.43,23.95,183,175,R,R,0,0
20250714,Bastad,Clay,Luciano Darderi,Jesper De Jong,6-4 3-6 6-3,55,106,23.41,25.12,183,180,R,R,0,0
20250714,Bastad,Clay,Luciano Darderi,Francisco Cerundolo,6-2 3-6 7-6(3),55,20,23.41,26.92,183,185,R,R,0,0
20250714,Bastad,Clay,Luciano Darderi,Sebastian Baez,6-0 6-2,55,37,23.41,24.54,183,170,R,R,0,0
20250714,Bastad,Clay,Luciano Darderi,Elias Ymer,6-2 6-2,55,264,23.41,29.26,183,185,R,R,0,0
20250714,Bastad,Clay,Luciano Darderi,Raphael Collignon,6-2 2-6 6-2,55,84,23.41,23.5,183,191,R,R,0,0
20250630,Wimbledon,Grass,Jordan Thompson,Luciano Darderi,6-4 6-4 3-6 6-3,44,59,31.2,23.37,183,183,R,R,0,0
20250630,Wimbledon,Grass,Luciano Darderi,Arthur Fery,6-4 6-3 6-3,59,461,23.37,22.97,183,175,R,R,0,0
20250630,Wimbledon,Grass,Luciano Darderi,Roman Safiullin,7-6(3) 1-6 6-7(2) 6-3 6-1,59,75,23.37,27.9,183,185,R,R,0,0
20250623,Eastbourne,Grass,Marcos Giron,Luciano Darderi,6-4 7-5,46,56,31.92,23.35,180,183,R,R,0,0
20250616,Halle,Grass,Stefanos Tsitsipas,Luciano Darderi,6-4 3-6 7-6(5),25,56,26.84,23.33,193,183,R,R,0,0
20250609,s Hertogenbosch,Grass,Nicolas Jarry,Luciano Darderi,5-7 6-4 7-6(3),150,48,29.66,23.32,201,183,R,R,0,0
20250526,Roland Garros,Clay,Sebastian Korda,Luciano Darderi,6-2 4-6 6-3 6-2,23,45,24.89,23.28,196,183,R,R,0,0
20250518,Hamburg,Clay,Andrey Rublev,Luciano Darderi,6-1 3-6 6-3,17,45,27.58,23.26,188,183,R,R,0,0
20250518,Hamburg,Clay,Luciano Darderi,Brandon Nakashima,7-5 6-7(7) 6-2,45,29,23.26,23.79,183,188,R,R,0,0
20250518,Hamburg,Clay,Luciano Darderi,Diego Dedura Palomero,6-1 6-4,45,372,23.26,17.18,183,178,R,L,0,0
20250513,Turin CH,Clay,Francesco Passaro,Luciano Darderi,7-6(3) 6-4,101,46,24.34,23.24,180,183,R,R,0,0
20250507,Rome Masters,Clay,Jack Draper,Luciano Darderi,6-1 6-4,5,46,23.37,23.23,193,183,L,R,0,0
20250507,Rome Masters,Clay,Luciano Darderi,Bu Yunchaokete,7-6(4) 6-3,46,73,23.23,23.3,183,185,R,R,0,0
20250429,Aix-en-Provence CH,Clay,Ignacio Buse,Luciano Darderi,6-0 6-4,210,46,21.1,23.2,185,183,R,R,0,0
20250423,Madrid Masters,Clay,Frances Tiafoe,Luciano Darderi,7-5 3-1 RET,17,46,27.26,23.19,188,183,R,R,0,0
20250423,Madrid Masters,Clay,Luciano Darderi,Quentin Halys,6-4 6-4,46,52,23.19,28.49,183,191,R,R,0,0
20250414,Munich,Clay,Ben Shelton,Luciano Darderi,6-4 6-3,15,47,22.51,23.16,193,183,L,R,0,0
20250414,Munich,Clay,Luciano Darderi,Miomir Kecmanovic,2-6 7-6(4) 6-4,47,48,23.16,25.62,183,183,R,R,0,0
20250414,Munich,Clay,Luciano Darderi,Christopher Oconnell,7-6(3) 7-6(3),47,87,23.16,30.86,183,183,R,R,0,0
20250331,Marrakech,Clay,Luciano Darderi,Tallon Griekspoor,7-6(3) 7-6(4),57,37,23.12,28.74,183,188,R,R,0,0
20250331,Marrakech,Clay,Luciano Darderi,Roberto Carballes Baena,6-3 6-2,57,51,23.12,32.02,183,183,R,R,0,0
20250331,Marrakech,Clay,Luciano Darderi,Vit Kopriva,7-5 6-2,57,106,23.12,27.79,183,178,R,R,0,0
20250331,Marrakech,Clay,Luciano Darderi,Hugo Gaston,2-6 6-2 6-3,57,84,23.12,24.51,183,173,R,L,0,0
20250331,Marrakech,Clay,Luciano Darderi,Tristan Boyer,6-4 6-4,57,121,23.12,23.94,183,188,R,R,0,0
20250324,Naples CH,Clay,Vit Kopriva,Luciano Darderi,3-6 6-3 7-6(4),122,61,27.77,23.1,178,183,R,R,0,0
20250324,Naples CH,Clay,Luciano Darderi,Dalibor Svrcina,1-6 6-2 7-5,61,165,23.1,22.48,183,178,R,R,0,0
20250324,Naples CH,Clay,Luciano Darderi,Stan Wawrinka,6-3 6-4,61,168,23.1,39.99,183,183,R,R,0,0
20250324,Naples CH,Clay,Luciano Darderi,Sumit Nagal,6-0 6-1,61,139,23.1,27.6,183,178,R,R,0,0
20250324,Naples CH,Clay,Luciano Darderi,Franco Agamenone,6-2 6-3,61,416,23.1,31.94,183,191,R,R,0,0
20250319,Miami Masters,Hard,Adam Walton,Luciano Darderi,6-4 6-4,89,61,25.92,23.09,183,183,R,R,0,0
20250319,Miami Masters,Hard,Luciano Darderi,Pedro Martinez,6-4 6-1,61,40,23.09,27.9,183,185,R,R,0,0
20250305,Indian Wells Masters,Hard,Hugo Gaston,Luciano Darderi,6-3 6-3,93,60,24.44,23.05,173,183,L,R,0,0
20250224,Santiago,Clay,Jaime Faria,Luciano Darderi,6-3 6-4,87,59,21.56,23.03,188,183,R,R,0,0
20250217,Rio de Janeiro,Clay,Francisco Cerundolo,Luciano Darderi,6-7(1) 6-3 6-2,26,61,26.52,23.01,185,183,R,R,0,0
20250217,Rio de Janeiro,Clay,Luciano Darderi,Hugo Dellien,7-6(2) 2-2 RET,61,108,23.01,31.67,183,180,R,R,0,0
20250210,Buenos Aires,Clay,Francisco Cerundolo,Luciano Darderi,6-4 6-4,28,59,26.5,22.99,185,183,R,R,0,0
20250113,Australian Open,Hard,Pedro Martinez,Luciano Darderi,6-3 4-1 RET,44,45,27.72,22.91,185,183,R,R,0,0
20250106,Auckland,Hard,Nuno Borges,Luciano Darderi,5-7 6-3 7-5,36,44,27.88,22.89,185,183,R,R,0,0
20260105,Hong Kong,Hard,Alexander Bublik,Juncheng Shang,6-1 7-6(2),11,406,28.55,20.92,196,180,R,L,0,0
20260105,Hong Kong,Hard,Juncheng Shang,Lorenzo Sonego,6-3 6-4,406,39,20.92,30.66,180,191,L,R,0,0
20260105,Hong Kong,Hard,Juncheng Shang,Francisco Comesana,6-4 6-4,406,66,20.92,25.25,180,178,L,R,0,0
20251001,Shanghai Masters,Hard,Nuno Borges,Juncheng Shang,7-6(5) 4-6 6-3,51,237,28.61,20.66,185,180,R,L,0,0
20251001,Shanghai Masters,Hard,Juncheng Shang,Karen Khachanov,7-6(3) 6-3,237,10,20.66,29.36,180,198,L,R,0,0
20251001,Shanghai Masters,Hard,Juncheng Shang,Aleksandar Kovacevic,6-4 3-6 6-3,237,68,20.66,27.09,180,183,L,R,0,0
20250925,Beijing,Hard,Arthur Cazaux,Juncheng Shang,0-6 7-6(5) 7-5,80,238,23.09,20.64,183,180,R,L,0,0
20250917,Chengdu,Hard,Brandon Nakashima,Juncheng Shang,7-5 6-3,33,138,24.12,20.62,188,180,R,L,0,0
20250917,Chengdu,Hard,Juncheng Shang,Zizou Bergs,6-1 5-7 6-4,138,46,20.62,26.29,180,185,L,R,0,0
20250825,US Open,Hard,Mattia Bellucci,Juncheng Shang,7-6(0) 1-6 6-3 3-0 RET,65,111,24.23,20.56,175,180,L,L,0,0
20250807,Cincinnati Masters,Hard,Tomas Martin Etcheverry,Juncheng Shang,6-7(5) 7-6(4) 6-4,58,110,26.06,20.51,196,180,R,L,0,0
20250727,Canada Masters,Hard,James Duckworth,Juncheng Shang,6-3 7-6(3),106,109,33.51,20.48,183,180,R,L,0,0
20250113,Australian Open,Hard,Alejandro Davidovich Fokina,Juncheng Shang,7-6(1) 5-2 RET,66,50,25.61,19.95,183,180,R,L,0,0
20260112,ATP Auckland,Hard,Sebastian Baez,Emilio Nava,4-6 7-5 6-3,39,88,25.04,24.11,170,185,R,R,0,0
20260112,ATP Auckland,Hard,Emilio Nava,Jan Lennard Struff,3-6 6-4 6-3,88,84,24.11,35.72,185,193,R,R,0,0
20260112,ATP Auckland,Hard,Emilio Nava,Patrick Kypson,6-3 6-4,88,116,24.11,26.21,185,188,R,R,0,0
20260105,Hong Kong,Hard,Laslo Djere,Emilio Nava,7-5 7-6(1),95,88,30.6,24.09,188,185,R,R,0,0
20260105,Hong Kong,Hard,Emilio Nava,Kai Thompson,6-3 6-2,88,1941,24.09,24.0,185,,R,U,0,0
20251110,Montevideo CH,Clay,Gustavo Heide,Emilio Nava,4-6 7-5 6-4,304,88,23.7,23.94,191,185,R,R,0,0
20251110,Montevideo CH,Clay,Emilio Nava,Daniel Dutra Da Silva,6-2 6-4,88,360,23.94,37.35,185,173,R,L,0,0
20251020,Costa do Sauipe CH,Clay,Juan Carlos Prado Angelo,Emilio Nava,7-6(2) 6-1,248,92,20.62,23.88,185,185,R,R,0,0
20251020,Costa do Sauipe CH,Clay,Emilio Nava,Gonzalo Bueno,6-2 6-3,92,220,23.88,21.55,185,173,R,R,0,0
20251020,Costa do Sauipe CH,Clay,Emilio Nava,Rodrigo Pacheco Mendez,6-3 6-4,92,200,23.88,20.49,185,188,R,L,0,0
20251013,Curitiba CH,Clay,Adolfo Daniel Vallejo,Emilio Nava,6-2 6-3,253,93,21.46,23.86,183,185,R,R,0,0
20250929,Antofagasta CH,Clay,Federico Agustin Gomez,Emilio Nava,4-6 6-4 6-4,208,92,28.84,23.82,191,185,R,R,0,0
20250929,Antofagasta CH,Clay,Emilio Nava,Matheus Pucinelli De Almeida,6-3 6-4,92,277,23.82,24.5,185,183,R,R,0,0
20250922,Buenos Aires CH,Clay,Joao Lucas Reis Da Silva,Emilio Nava,4-6 7-5 7-5,222,90,25.49,23.81,178,185,R,R,0,0
20250915,Villa Maria CH,Clay,Emilio Nava,Alex Barrena,6-3 6-3,100,224,23.79,22.93,185,175,R,R,0,0
20250915,Villa Maria CH,Clay,Emilio Nava,Murkel Alejandro Dellien Velasco,6-4 7-6(5),100,279,23.79,28.0,185,193,R,R,0,0
20250915,Villa Maria CH,Clay,Emilio Nava,Juan Carlos Prado Angelo,7-6(9) 6-4,100,273,23.79,20.53,185,185,R,R,0,0
20250915,Villa Maria CH,Clay,Emilio Nava,Juan Pablo Varillas,6-3 6-2,100,324,23.79,29.94,185,185,R,R,0,0
20250915,Villa Maria CH,Clay,Emilio Nava,Daniel Dutra Da Silva,4-6 6-4 6-4,100,352,23.79,37.2,185,173,R,L,0,0
20250825,US Open,Hard,Taylor Fritz,Emilio Nava,7-5 6-2 6-3,4,101,27.82,23.73,196,185,R,R,0,0
20250807,Cincinnati Masters,Hard,Taylor Fritz,Emilio Nava,6-4 6-4,4,105,27.78,23.68,196,185,R,R,0,0
20250807,Cincinnati Masters,Hard,Emilio Nava,Borna Coric,6-3 7-5,105,90,23.68,28.73,185,188,R,R,0,0
20250807,Cincinnati Masters,Hard,Emilio Nava,Mariano Navone,7-5 6-4,105,78,23.68,24.44,185,178,R,R,0,0
20250807,Cincinnati Masters,Hard,Emilio Nava,Mikhail Kukushkin,7-5 6-2,105,223,23.68,37.62,185,183,R,R,0,0
20250727,Canada Masters,Hard,Karen Khachanov,Emilio Nava,6-7(6) 6-4 6-1,16,114,29.18,23.65,198,185,R,R,0,0
20250727,Canada Masters,Hard,Emilio Nava,Terence Atmane,6-2 7-5,114,132,23.65,23.55,185,193,R,L,0,0
20250727,Canada Masters,Hard,Emilio Nava,Zizou Bergs,6-1 7-6(4),114,52,23.65,26.15,185,185,R,R,0,0
20250727,Canada Masters,Hard,Emilio Nava,Mitchell Krueger,6-4 7-6(5),114,166,23.65,31.54,185,188,R,R,0,0
20250721,Washington,Hard,Learner Tien,Emilio Nava,6-1 6-4,67,116,19.63,23.63,180,185,L,R,0,0
20250714,Los Cabos,Hard,Andrey Rublev,Emilio Nava,5-7 6-4 6-3,10,123,27.73,23.61,188,185,R,R,0,0
20250714,Los Cabos,Hard,Emilio Nava,Bu Yunchaokete,3-6 7-5 7-6(6),123,73,23.61,23.48,185,185,R,R,0,0
20250714,Los Cabos,Hard,Emilio Nava,Aleksandar Vukic,7-6(4) 6-3,123,90,23.61,29.27,185,188,R,R,0,0
20250630,Wimbledon,Grass,Dominic Stricker,Emilio Nava,7-6(2) 6-4,238,119,22.87,23.58,183,185,L,R,0,0
20250630,Wimbledon,Grass,Emilio Nava,Mitchell Krueger,7-6(6) 7-6(3),119,164,23.58,31.46,185,188,R,R,0,0
20250616,Nottingham 2 CH,Grass,Colton Smith,Emilio Nava,6-7(5) 6-4 6-4,146,121,22.28,23.54,,185,U,R,0,0
